MNG,MONGOLIA,1992,1992,Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Landlocked developing countries (LLDCs),00500,1679,,2.4,,33.1,11.8,Age-adjusted; converted estimates,Kachondham Y.,"Report of a consultancy on the Mongolian Child Nutrition Survey. Institute of Nutrition. Nakornpathom, Thailand, 1992 (and additional analysis).",326.292
MNG,MONGOLIA,1999,1999,Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Landlocked developing countries (LLDCs),02017,4146,1.9,4.3,7,30.1,10.8,,Kachondham Y.,"Report on the 2nd national child and nutrition survey, Mongolia 1999. Institute of Nutrition and Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Thailand, 2000 (and additional analysis).",239.324
MNG,MONGOLIA,2000,2000,Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Landlocked developing countries (LLDCs),02436,5918,3,7.1,12.7,29.8,11.6,,National Statistics Office,"Mongolia child and development survey - 2000 (MICS-2): National report 2001. Ulaanbaatar, Mongolia: National Statistics Office, 2001 (and additional analysis).",233.94
MNG,MONGOLIA,2004,2004,Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Landlocked developing countries (LLDCs),02755,1247,0.1,0.6,6.1,23.5,4.8,,"Nutrition Research Center, Ministry of Health (Mongolia) and Unicef -Mongolia.","Nutritional status of Mongolian children and women: 3rd National nutrition survey report. Ulaanbaatar, Mongolia, 2006.",219.177
MNG,MONGOLIA,2005,2005,Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Landlocked developing countries (LLDCs),02872,3357,1.1,2.7,14.2,27.5,5.3,,National Statistical Office and UNICEF.,"Mongolia ""Child and Development 2005""  survey (MICS-3), final report. Ulaanbaatar, Mongolia, 2007 (http://www.childinfo.org/mics3_surveys.html accessed 27/08/08 and additional analysis).",221.603
MNG,MONGOLIA,2010,2010,Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Landlocked developing countries (LLDCs),03195,705,0.5,1.8,6.7,15.6,4.7,,"Public Health Institute, Nutrition Research Centre (NRC).","Population nutrition status. Fourth national survey report. Ulaanbaatar, Mongolia: NTC, 2013 (and additional analysis).",280.317
MNG,MONGOLIA,2013,2013,Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Landlocked developing countries (LLDCs),03231,,0.4,1,10.5,10.8,1.6,,National Statistical Office.,"Social indicator sample survey 2013 (MICS). Key findings.Ulaanbaatar, Mongolia: National Statistical Office, 2014.",337.111
MNE,MONTENEGRO,2005-06,2005,Southern Europe,Europe,Northern America and Europe,Eastern Europe and Central Asia,EURO,Upper Middle Income,Europe & Central Asia,,,02853,891,2.2,4.2,15.6,7.9,2.2,,Statistical Office of Montenegro (MONSTAT) and Strategic Marketing Research Agency (SMMRI).,"Montenegro multiple indicator cluster survey 2005, Final report. Podgorica, Montenegro: MONSTAT, SMMRI and UNICEF, 2006. http://www.childinfo.org/mics3_surveys.html (accessed 4 March 2008 and additional analysis).",40.302
MNE,MONTENEGRO,2013,2013,Southern Europe,Europe,Northern America and Europe,Eastern Europe and Central Asia,EURO,Upper Middle Income,Europe & Central Asia,,,03219,1392,1.2,2.8,22.3,9.4,1,,Statistical Office of Montenegro (MONSTAT) and UNICEF.,"2013 Montenegro multiple indicator cluster survey and 2013 Montenegro Roma settlements multiple indicator cluster survey, (MICS): Key findings. Podgorica, Montenegro: MONSTAT and UNICEF, 2014.",38.514
MAR,MOROCCO,1987,1987,Northern Africa,Africa,Western Asia and Northern Africa,Middle East and North Africa,EMRO,Lower Middle Income,Middle East & North Africa,,,00441,5473,1.5,3.9,5.5,34.5,12.7,,"Azelmat M, Ayad M, Belhachmi H.","Enquête national sur la planification familiale, la fécondité et la santé de la population au Maroc (ENPS) 1987. Demographic and Health Surveys. Ministère de la Santé Publique. Rabat, Maroc, 1989 (and additional analysis).",3543.885
MAR,MOROCCO,1992,1992,Northern Africa,Africa,Western Asia and Northern Africa,Middle East and North Africa,EMRO,Lower Middle Income,Middle East & North Africa,,,00561,4654,1.1,2.6,10.7,29.9,8.1,,"Azelmat M, Ayad M, Housni El A.","Enquête nationale sur la population et la santé (ENPS-II) 1992. Demographic and Health Surveys. Rabat, Royaume du Maroc, 1993 (and additional analysis).",3344.383
MAR,MOROCCO,1996-97,1997,Northern Africa,Africa,Western Asia and Northern Africa,Middle East and North Africa,EMRO,Lower Middle Income,Middle East & North Africa,,,02523,3655,2,4.7,13.7,29,7.7,,Ministère de la Santé (Maroc) and Ligue of Arab States.,"[Enquête de santé materno-infantil sur la population Marocaine 1996-97]. Pan Arab project for child development (PAPCHILD). Rabat, Maroc, 2000 (and additional analysis).",3283.03
MAR,MOROCCO,2003-04,2003,Northern Africa,Africa,Western Asia and Northern Africa,Middle East and North Africa,EMRO,Lower Middle Income,Middle East & North Africa,,,02690,5621,5,10.8,13.3,23.1,9.9,,"Ministère de la Santé [Maroc], ORC Macro, et Ligue des Etats Arabes.","Enquête dur la population et la santé familiale (EPSF) 2003-2004. Demographic and Health Surveys. Calverton, Maryland, USA: Ministère de la Santé et ORC Macro, 2005 (and additional analysis).",3037.949
MAR,MOROCCO,2010-11,2011,Northern Africa,Africa,Western Asia and Northern Africa,Middle East and North Africa,EMRO,Lower Middle Income,Middle East & North Africa,,,03115,6927,1,2.3,10.7,14.9,3.1,,"Ministère de la Santé, Direction de la Planification et des Ressources Financières, Division de la Planification et des Etudes, Service des Etudes et","Enquête nationale sur la population et la santé familiale (ENPSF) 2010-2011. Rapport préliminaire. Rabat, Royaume de Maroc: Ministère de la Santé, 2012 (and additional analysis).",3212.909
MOZ,MOZAMBIQUE,1995,1995,Eastern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,01696,4586,,9.6,,59.9,23.9,Converted estimates,Government of Mozambique and United Nations Children's Fund.,"Multiple indicator cluster survey Mozambique - 1995. MICS Surveys. Ministry of Planning and Finance. Maputo, Mozambique, 1996 (and additional analysis).",2840.304
MOZ,MOZAMBIQUE,1997,1997,Eastern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,01853,3621,4.3,9.8,5.9,48.7,26.3,Age-adjusted;,Instituto Nacional de Estatistica.,"Moçambique inquérito demográfico e de saude 1997. Demographic and Health Surveys. Instituto Nacional de Estatistica. Maputo, Moçambique, 1998 (and additional analysis).",3051.434
MOZ,MOZAMBIQUE,2000-01,2001,Eastern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03089,,,6.8,,49.6,23,Converted estimates,"Ministerio da Saude, Instituto Nacional de Estatistica [Moçambique].","Questionario de indicadores basicos de bem-estar (QUIBB): Relatorio final. Maputo, Moçambique: Instituto Nacional de Estadisticas, 2001 (and additional analysis).",3401.709
MOZ,MOZAMBIQUE,2003,2003,Eastern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02691,9078,2.1,5.4,6.3,47,21.2,,"Instituto Nacional de Estatística, Ministério da Saúde [Moçambique], and Measure DHS/ORC Macro.","Moçambique inquérito demográfico e de saúde 2003. Demographic and Health Surveys. Calverton, Maryland, USA: Instituto Nacional de Estatística, Ministério da Saúde and ORC Macro, 2005 (and additional analysis).",3613.88
MOZ,MOZAMBIQUE,2008,2008,Eastern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03095,10872,1.3,4.2,3.6,43.7,18.3,,"Instituto Nacional de Estatistica (INE), UNICEF.","Mozambique multiple indicator cluster survey 2008 (MICS). Maputo, Mozambique: INE, 2009 (and additional analysis).",4145.28
MOZ,MOZAMBIQUE,2011,2011,Eastern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03146,10791,2.3,6.1,7.9,43.1,15.6,,"Ministerio da Saude (MISAU), Instituto Nacional de Estatística (INE) e ICF International (ICFI).","Moçambique inquérito demográfico e de Saúde 2011. Demographic and Health Surveys. Calverton, Maryland, USA: MISAU, INE e ICFI, 2013 (and additional analysis).",4443.616
MMR,MYANMAR,1990,1990,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,00308,5899,,,,,32.5,Age-adjusted; converted estimate,Ministry of Health.,"Ministry of Health. Nutrition Situation of Myanmar Children. Preliminary report of the national nutrition survey 1990. Rangoon, Myanmar, 1991 (and additional analysis).",5165.424
MMR,MYANMAR,1991,1991,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,00653,5540,,12.7,,53.6,37,Age-adjusted; converted estimates,Ministry of Health.,"Nutrition situation of Myanmar children. Report of the  National Nutrition Survey 1991. Ragoon, Myanmar, 1994 (and additional analysis).",5064.125
MMR,MYANMAR,1994,1994,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,01570,5994,,9.2,,58.7,31.2,Age-adjusted; converted estimates,Department of Health.,"National nutrition survey, 1994. National Nutrition Centre. Yangon, Myanmar, 1995 (and additional analysis).",4912.187
MMR,MYANMAR,1995,1995,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,01661,19908,,,,,38.7,Converted estimate,Ministry of Health.,"Monitoring progress toward the goals of the World Summit for Children through multiple indicator cluster survey (MICS). Yangon, Myanmar, 1995 (and additional analysis).",4896.417
MMR,MYANMAR,1997,1997,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,02024,4894,,9.6,9.7,55.4,28.1,Age-adjusted; converted estimates,Ministry of Health.,"National nutrition survey 1997. National Nutrition Centre. Yangon, Myanmar, 2000 (and additional analysis).",4929.849
MMR,MYANMAR,2000,2000,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,02654,8537,2.9,10.7,2.4,40.8,30.1,,"Department of Health Planning, Ministry of Health and UNICEF (Myanmar).","Union of Myanmar monitoring national programme of action goals though multiple indicator cluster survey 2000. Yangon, Myanmar, 2001 (and additional analysis).",5057.418
MMR,MYANMAR,2003,2003,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,02661,8452,2.9,10.7,2.4,40.6,29.6,,"Department of Health Planning, Ministry of Health and UNICEF (Myanmar).","Multiple indicator cluster survey 2003 (MICS). Yangon, Myanmar, 2004 (and additional analysis).",5298.581
MMR,MYANMAR,2009-10,2009,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,03123,15430,2.1,7.9,2.6,35.1,22.6,,Ministry of National Planning and Economic Development and Ministry of Health [Myanmar].,"Myanmar multiple indicator cluster survey 2009 - 2010: Final Report (MICS3). Nay Pyi Taw, Myanmar: Ministry of National Planning and Economic Development and Ministry of Health, 2011.",5021.325
MMR,MYANMAR,2015-16,2016,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,SEARO,Lower Middle Income,East Asia & Pacific,Least Developed Countries (LDCs),,03308,4100,1.3,7,1.3,29.2,18.9,(pending reanalysis),"Ministry of Health and Sports (MOHS), Nay Pyi Taw, Myanmar; ICF International, Rockville, Maryland, USA",Myanmar Demographic and Health Survey 2015-16: Key Indicators Report. 2016,4537.81
NAM,NAMIBIA,1992,1992,Southern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Upper Middle Income,Sub-Saharan Africa,,,00471,2618,3.2,9.6,4.5,35.7,21.5,,"Katjiuanjo P, Titus S, Zauana M, Boerma T.","Namibia demographic and health survey 1992. Demographic and Health Surveys. Windhoek, Republic of Namibia, 1993 (and additional analysis).",249.936
NAM,NAMIBIA,2000,2000,Southern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Upper Middle Income,Sub-Saharan Africa,,,02557,4340,3,10,3.3,29.5,20.3,,Ministry of Health and Social Services (MOHSS) [Namibia].,"Namibia demographic and health survey 2000 (Demographic and Health Surveys). Windhoek, Namibia: MOHSS, 2003 (and additional analysis).",276.686
NAM,NAMIBIA,2006-07,2007,Southern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Upper Middle Income,Sub-Saharan Africa,,,02874,5168,2,7.5,4.6,29.6,17.5,,Ministry of Health and Social Services (MoHSS) [Namibia] and Macro International Inc.,"Namibia demographic and health survey 2006-07. Demographic and Health Surveys. Windhoek, Namibia and Calverton, Maryland, USA: MoHSS and Macro International Inc., 2008 (and additional analysis).",281.507
NAM,NAMIBIA,2013,2013,Southern Africa,Africa,Sub-Saharan Africa,Eastern and Southern Africa,AFRO,Upper Middle Income,Sub-Saharan Africa,,,03243,2630,2.8,7.1,4.1,23.1,13.2,,The Nambia Ministry of Health and Social Services (MoHSS) and ICF International.,"The Namibia demographic and health survey 2013. Demographic and Health Surveys. Windhoek, Namibia, and Rockville, Maryland, USA: MoHSS and ICF International, 2014 (and additional analysis).",317.961
NRU,NAURU,2007,2007,Micronesia,Oceania,Oceania excluding Australia and New Zealand,East Asia and Pacific,WPRO,Upper Middle Income,East Asia & Pacific,,Small island developing States (SIDS),03065,267,0.2,1,2.8,24,4.8,,"Nauru Bureau of Statistics (NBS), Secretariat of the Pacific Community (SPC) and Macro International Inc.","Nauru 2007 demographic and health survey. Demographic and Health Surveys. Auckland, New Zealand: NBS, SPC and Macro, 2009 ( http://www.spc.int/prism/country/nr/stats/Publication/DHS/dhs.htm, accessed 10/05/11).",1
NPL,NEPAL,1995,1995,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Low Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),01581,6781,,6,,68.2,42.6,Age-adjusted; converted estimates,National Planning Commission.,"Nepal multiple indicator surveillance: cycle I, Jan to March 1995 health and nutrition - final report (MICS). Kathmandu, Nepal, 1996 (and additional analysis).",3350.507
NPL,NEPAL,1996,1996,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Low Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),01706,3972,2.8,12.6,0.7,65.7,47.1,Age-adjusted;,"Ajit Pradhan, Ram Hari Aryal, Gokarna Regmi, Bharat Baan, Pavalavalli Govindasamy.","Nepal family health survey, 1996. Demographic and Health Surveys. Ministry of Health. Kathmandu, Nepal, 1997 (and additional analysis).",3422.043
NPL,NEPAL,1997-98,1998,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Low Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),02189,17471,1.4,7.9,0.4,61.1,38.2,,"Ministry of Health, Child Health Division, HMG/N, New ERA, Micronutrient Initiative, UNICEF Nepal and WHO","Nepal micronutrient status survey 1998. Kathmandu, Nepal: Ministry of Health, Child Health Division, HMG/N, New ERA, Micronutrient Initiative, UNICEF Nepal and WHO, 2000 (and additional analysis).",3523.677
NPL,NEPAL,2001,2001,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Low Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),02336,6515,2.8,11.3,0.7,57.1,43,,"Ministry of Health [Nepal], New ERA, and ORC Macro.","Nepal demographic and health survey 2001. Demographic and Health Surveys. Calverton, Maryland, USA: Family Health Division, Ministry of Health; New ERA; and ORC Macro, 2002 (and additional analysis).",3585.483
NPL,NEPAL,2006,2006,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Low Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),02791,5299,2.7,12.7,0.6,49.3,38.8,,"Ministry of Health and Population (MOHP) [Nepal], New ERA, and Macro International Inc.","Nepal demographic and health survey 2006. Demographic and Health Surveys. Kathmandu, Nepal: Ministry of Health and Population, New ERA, and Macro International Inc., 2007 (and additional analysis).",3384.356
NPL,NEPAL,2011,2011,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Low Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),03114,2515,2.9,11.2,1.5,40.5,29.1,,"Ministry of Health and Population (MOHP) [Nepal], New ERA, and ICF International Inc.","Nepal demographic and health survey 2011. Demographic and Health Surveys. Kathmandu, Nepal: Ministry of Health and Population, New ERA, and ICF International, Calverton, Maryland 2012 (and additional analysis).",3101.536
NPL,NEPAL,2014,2014,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Low Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),03288,,3.2,11.3,2.1,37.4,30.1,(pending reanalysis),Centrel Bureau of Statistics and UNICEF.,Multiple Indicator Cluster Survey 2014: Key Findings.,2857.447
NPL,NEPAL,2016,2016,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,SEARO,Low Income,South Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),03341,,1.8,9.7,1.2,35.8,27,(pending reanalysis),"Ministry of Health, Nepal; New ERA; and ICF","Nepal Demographic and Health Survey 2016: Key Indicators. Kathmandu, Nepal: Ministry of Health, Nepal",2756.281
NIC,NICARAGUA,1993,1993,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,01429,3347,0.9,2.4,5.7,29.6,9.6,,National Institute for Development Information,"Nicaragua 1993 living standards measurement survey (LSMS). Washington, D.C.: The World Bank, 1997 (and additional analysis).",691.541
NIC,NICARAGUA,1997-98,1998,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,01918,6837,1.5,3.3,7,30.5,10.3,,Ministerio de Salud.,"Encuesta nicaragüense de demografia y salud 1998. Demographic and Health Surveys.Instituto Nacional de Estadisticas y Censos. Managua, Nicaragua, 1999 (and additional analysis).",676.981
NIC,NICARAGUA,2001,2001,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,02388,6468,0.8,2.3,7.1,25.2,7.8,,"Instituto Nacional de Estadisticas y Censos (INEC), Ministerio de Salud (MINSA), ORC Macro et al.","Encuesta nicaragüense de demografia y salud 2001. Demographic and Health Surveys. Calverton, Maryland, USA: INEC, MINSA, and ORC Macro, 2002 (and additional analysis).",660.342
NIC,NICARAGUA,2003-05,2004,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,02902,1494,0,0.3,5.2,18.8,4.3,,"Ministra de Salud, MINSA  y CDC.","Sistema integrado de vigilancia de interventiones nutricionales (SIVIN): Informe de progreso, Nicaragua 2003-05. Managua, Nicaragua 2008 (and additional analysis).",641.307
NIC,NICARAGUA,2006-07,2006,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,03071,6591,0.5,1.5,6.2,23,5.7,,Instituto Nacional de Información de Desarrollo (INIDE) y los Centros para el Control y Prevención de Enfermedades (CDC).,"Encuesta nicaragüense de demografía y salud ENDESA 2006/07, informe final. Managua, Nicaragua: INIDE y CDC, 2008 (and additional analysis).",632.424
NIC,NICARAGUA,2011-12,2012,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,03342,10311,0.7,2.2,8.3,17.3,4.6,,"Instituto Nacional de Información de Desarrollo (INIDE), Ministerio de Salud (MINSA)",Encuesta Nicaragüense de Demografía y Salud 2011/12 - Informe Final (and additional analysis),625.7
NER,NIGER (THE),1985,1985,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),00047,1672,,25.3,,43.8,45,Converted estimates,Ministère de la Santé Publique et des Affaires Sociales.,"Enquête nationale sur la morbidité et la mortalité, rapport No 1. Cellule de Planification. Niamey, République de Niger, 1985 (and additional analysis).",1430.494
NER,NIGER (THE),1992,1992,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),00526,5079,6.7,18.9,2,48.3,41,,"Kourguéni IA, Garba B, Barrère B.","Enquête démographique et de santé, Niger 1992. Demographic and Health Surveys. Niamey, Niger, 1993 (and additional analysis).",1726.497
NER,NIGER (THE),1998,1998,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),01915,4204,6.5,19.8,1.1,50.7,46.9,Age-adjusted;,"Attama S, Seroussi M, Kourguéni AI, Koché H, Barrère B.","Enquête démographique et de santé, Niger 1998. Demographic and Health Surveys. Calverton, Maryland, U.S.A.: Care International/Niger et Macro International Inc., 1998 (and additional analysis).",2173.154
NER,NIGER (THE),2000,2000,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),02191,4757,6.2,16.2,1.6,54.2,43.6,,République du Niger and UNICEF,"Enquête à indicateurs multiples de la fin de la décennie (MICS2): draft. Niamey: République du Niger and UNICEF, 2001 (and additional analysis).",2342.97
NER,NIGER (THE),2006,2006,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),02793,4451,4.3,12.4,3.5,54.8,39.9,,Institut National de la Statistique (INS) et Macro International Inc.,"Enquête démographique et de santé et à indicateurs multiples du Niger 2006. Demographic and Health Surveys adn MICS-3. Calverton, Maryland, USA : INS et Macro International Inc., 2007 (and additional adnalysis).",2949.612
NER,NIGER (THE),2012,2012,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),03177,5835,6.9,18.7,3,43,37.9,,Institut National de la Statistique (INS) et ICF International.,"Enquête démographique et de santé et indicateurs multiples du Niger 2012. Demographic and Health Surveys and MICS. Calverton, Maryland, USA: INS et ICF International, 2013 (and additional analysis).",3667.929
NER,NIGER (THE),2016,2016,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),03343,7790,1.9,10.3,,42.2,31.7,(pending reanalysis),INS-Niger; WFP; UNICEF,Evaluation Nationale De La Situation Nutritionnelle par La Methodologie SMART Au Niger,4217.879
NGA,NIGERIA,1990,1990,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,00377,6401,4.5,11.8,3.2,50.5,35.1,,Federal Office of Statistics,"Nigerian demographic and health survey 1990. Demographic and Health Surveys. Federal Office of Statistics, Lagos, Nigeria, 1992 (and additional analysis).",16808.704
NGA,NIGERIA,1993,1993,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,01713,2664,,20.6,5.5,43.8,35.1,Converted estimates,Federal Ministry of Health and Sociel Services.,"National micronutrient survey, 1993. Ibadan, Nigeria, 1996 (and additional analysis).",17839.139
NGA,NIGERIA,2003,2003,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,02589,5407,4.8,11.2,6.2,43,27.2,,National Population Commission [Nigeria] and ORC Macro.,"Nigeria demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: National Population Commission and ORC Macro, 2004 (and additional analysis).",23033.519
NGA,NIGERIA,2007,2007,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,03037,16133,6.7,13.4,13.3,42.8,25.7, High exclusion rate,National Bureau of Statistics (NBS).,"Nigeria multiple indicator cluster survey 2007: Final report (MICS). Abuja, Nigeria: NBS, 2007 (and additional analysis).",25765.534
NGA,NIGERIA,2008,2008,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,02964,23702,7.7,14.4,10.5,41,26.7,,National Population Commission (NPC) [Nigeria] and ICF Macro.,"Nigeria demographic and health survey 2008. Demographic and Health Surveys. Abuja, Nigeria: National Population Commission and ICF Macro, 2009 (and additional analysis).",26394.364
NGA,NIGERIA,2011,2011,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,03157,24359,3.1,10.2,3,36,24.4,,National Bureau of Statistics.,"Nigeria multiple indicator cluster survey 2011 (MICS): Monitoring the situation of children and women. Abuja, Nigeria, 2011 (and additional analysis).",28404.179
NGA,NIGERIA,2013,2013,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,03204,28792,9.1,18.1,4.9,36.4,31,,National Population Commission (NPC) [Nigeria] and ICF International.,"Nigeria demographic and health survey 2013. Demographic and Health Surveys. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF International, 2014 (and additional analysis).",29791.267
NGA,NIGERIA,2014,2014,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,03270,19945,2,7.9,1.8,32.9,19.8,,National Bureau of Statistics and UNICEF.,"Summary findings of national nutrition and health survey, 9th feb to 5th May 2014, Nigeria: SMART methods (and additional analysis).",30461.065
NGA,NIGERIA,2015,2015,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,03311,,1.8,7.2,1.6,32.9,19.4,(pending reanalysis),"National Bureau of Statistics (NBS), Abuja Nigeria","National Nutrition and Health Surveys (NNHS) - Report on The Nutrition and Health Situation of Nigeria, November 2015",31109.161
NGA,NIGERIA,2016-17,2016,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,03344,27400,2.9,10.8,1.5,43.6,31.5,(pending reanalysis),National Bureau of Statistics (NBS) and United Nations Children’s Fund (UNICEF),"Multiple Indicator Cluster Survey 2016-17, Final Report. Abuja, Nigeria: National Bureau of Statistics and United Nations Children’s Fund. 2017",31801.5
